# Name dist solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag astrometric_weight_al astrometric_pseudo_colour astrometric_pseudo_colour_error mean_varpi_factor_al astrometric_matched_observations visibility_periods_used astrometric_sigma5d_max frame_rotator_object_type matched_observations duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_nb_transits rv_template_teff rv_template_logg rv_template_fe_h phot_variable_flag l b ecl_lon ecl_lat priam_flags teff_val teff_percentile_lower teff_percentile_upper a_g_val a_g_percentile_lower a_g_percentile_upper e_bp_min_rp_val e_bp_min_rp_percentile_lower e_bp_min_rp_percentile_upper flame_flags radius_val radius_percentile_lower radius_percentile_upper lum_val lum_percentile_lower lum_percentile_upper datalink_url
HD027778 3.521224251964515e-05 1635721458409799680 "Gaia DR2 149308357591150336" 149308357591150336 586561853 2015.5 65.99903499443086 0.05114613551545441 24.30094305931434 0.028852980805426354 4.456649470831054 0.04735546542193372 94.11056518554688 4.811897667124392 0.126788135650324 -8.542798768161871 0.09166333833320339 0.5034273266792297 0.01371943298727274 -0.55007404088974 -0.26807960867881775 0.09660410135984421 -0.30278486013412476 -0.6211254000663757 0.12798652052879333 -0.03568496182560921 0.42907485365867615 361 361 349 12 23.31353759765625 1387.73486328125 0.12502683240808482 8.736243930575982 31 True 47.84756851196289 1.698022338074692 0.0076259312674966705 0.11442143470048904 41 11 0.08612377941608429 0 46 False 387 58044188.70314305 26893.894681685368 2158.266357421875 6.278968811035156 39 38255811.84231486 60015.597858118315 637.43115234375 6.394644737243652 40 29091190.602593914 63883.69413104526 455.3774108886719 6.102516174316406 1.1602712869644165 0 0.2921285629272461 0.1156759262084961 0.17645263671875 "" "" 0 "" "" "" NOT_AVAILABLE 172.76298735264146 -17.39283408026541 68.21581264826668 2.6585215421488946 100001 7840.0 7575.5 8092.5 0.7994999885559082 0.6790000200271606 0.9883999824523926 0.4072999954223633 0.33889999985694885 0.499099999666214 200111 5.88822603225708 5.526512622833252 6.306581020355225 118.0124740600586 116.26371002197266 119.76123809814453 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+149308357591150336
HD037903 7.351084265128832e-06 1635721458409799680 "Gaia DR2 3216478266124377984" 3216478266124377984 399260580 2015.5 85.40995436444442 0.045526392156078864 -2.2590216867699806 0.04690228299317503 2.4932590771332404 0.05451152164149004 45.73820495605469 0.10315108393192902 0.08834035380135438 -0.12193637447153316 0.08343270470719356 -0.2352391481399536 0.07674407958984375 -0.255754679441452 0.2982783317565918 -0.4233039319515228 0.16718271374702454 -0.43006911873817444 0.21045273542404175 0.15178294479846954 -0.19763240218162537 177 177 171 6 13.36495304107666 546.5357666015625 0.10148032195101896 2.9114804455137575 31 True 38.783660888671875 1.7198313051813279 0.01208132374233652 0.007766459137201309 20 11 0.058558572083711624 0 20 True 171 14973430.916730847 8145.523223367953 1838.240478515625 7.750062465667725 15 10076432.011237565 16388.557298981115 614.8455810546875 7.84312105178833 15 7347551.90702166 23081.77050791339 318.3270568847656 7.596563339233398 1.1636600494384766 0 0.24655771255493164 0.09305858612060547 0.15349912643432617 "" "" 0 "" "" "" NOT_AVAILABLE 206.8512482795894 -16.53750477974719 84.91230567305256 -25.617275012585292 100001 8310.3330078125 8095.33349609375 8556.0 0.8708000183105469 0.7106999754905701 1.0286999940872192 0.4404999911785126 0.3465999960899353 0.546999990940094 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3216478266124377984
HD038087 1.072031466937453e-05 1635721458409799680 "Gaia DR2 3216556606326986112" 3216556606326986112 167968220 2015.5 85.7523927802672 0.07532092405551143 -2.312618456017333 0.09112755891704724 2.9524540835388273 0.10349828803935926 28.52659797668457 -0.7854412304909764 0.14358182409565878 -2.461941168678813 0.13823813518994393 -0.43119558691978455 0.07116527110338211 -0.2193027138710022 0.2632865011692047 -0.49515125155448914 0.041753608733415604 -0.6125668883323669 0.34630632400512695 0.3161502182483673 -0.32413336634635925 106 106 104 2 12.597973823547363 401.42822265625 0.1437237950254314 4.325341597764186 31 True 23.64313507080078 1.7668378391114783 0.02274711046223409 -0.18142518401145935 12 8 0.09134739637374878 0 16 False 113 9845150.549530925 5363.616685546176 1835.5433349609375 8.205309867858887 14 6514000.55950074 8215.346060957 792.9064331054688 8.316768646240234 13 5090840.995875373 11686.17013715931 435.6295471191406 7.994946002960205 1.1787368059158325 1 0.3218226432800293 0.11145877838134766 0.21036386489868164 "" "" 0 "" "" "" NOT_AVAILABLE 207.0662208971126 -16.259259789508985 85.28963534669198 -25.682473530062158 100002 8207.5 8097.66650390625 8431.5 "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3216556606326986112
HD045314 8.253814332843171e-06 1635721458409799680 "Gaia DR2 3356755643227139584" 3356755643227139584 904036284 2015.5 96.81574018644629 0.05544191676621501 14.88922351458935 0.05103163848205734 1.209235600452171 0.04721774170608133 25.609771728515625 -0.4097884822230347 0.1085305050210233 -0.9469388282112516 0.0905369566455931 -0.408288836479187 -0.2586000859737396 -0.6498159170150757 0.47707319259643555 0.051863376051187515 0.44426530599594116 -0.689234733581543 0.4266190528869629 -0.1335402876138687 -0.40696847438812256 141 141 137 4 11.45112419128418 417.73004150390625 0.08601348893694026 2.40358319365321 31 False 83.02544403076172 1.6459281563534371 0.012095778132632126 0.00949347298592329 16 10 0.08237457275390625 0 24 False 177 52066773.014711834 344238.6914530472 151.251953125 6.396964073181152 20 33140217.2451864 616930.6587309104 53.7178955078125 6.55049991607666 20 26997364.272050202 675744.9855121801 39.95199966430664 6.183616638183594 1.1550087928771973 0 0.3668832778930664 0.1535358428955078 0.2133474349975586 "" "" 0 "" "" "" NOT_AVAILABLE 196.95928056738944 1.5246448778598307 96.65749420497829 -8.392682497967687 100001 7453.0 7362.0 7683.0 "" "" "" "" "" "" 200111 22.45705223083496 21.132619857788086 23.015655517578125 1401.9246826171875 1325.000732421875 1478.8486328125 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3356755643227139584
HD046056 1.6058241351834254e-05 1635721458409799680 "Gaia DR2 3131327653265432704" 3131327653265432704 1199538177 2015.5 97.83691210623071 0.05120117073074545 4.8344010439811775 0.049207998573134674 0.6561916880255926 0.06000371176550077 10.93585205078125 -1.9983146235259952 0.09965608220873898 0.10918311758583168 0.08414505509218684 -0.1749524027109146 0.21193571388721466 -0.039709609001874924 0.21537545323371887 -0.4254605770111084 0.10985589027404785 -0.26656660437583923 0.15736567974090576 0.08139510452747345 -0.009071617387235165 133 133 133 0 8.40653133392334 313.9045715332031 0.0 0.0 31 False 92.92160034179688 1.7237191301348318 0.013503117233354445 -0.06911980360746384 15 11 0.05776797607541084 0 16 False 138 10115174.929792037 4887.049876440379 2069.791748046875 8.175931930541992 16 6742320.908338819 12484.605431871109 540.05078125 8.279364585876465 16 5111453.549869356 11629.011124101966 439.54327392578125 7.990559101104736 1.1718803644180298 0 0.2888054847717285 0.10343265533447266 0.18537282943725586 "" "" 0 "" "" "" NOT_AVAILABLE 206.33570079048295 -2.247203279810314 98.23154304656757 -18.381224188562065 100001 8331.3330078125 8058.0 8703.5 0.9539999961853027 0.636900007724762 1.0958000421524048 0.4717000126838684 0.30790001153945923 0.5418000221252441 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131327653265432704
HD046150 1.580637600444358e-05 1635721458409799680 "Gaia DR2 3131335693444047232" 3131335693444047232 570736313 2015.5 97.98132642410907 0.055815888353629294 4.942859196846833 0.05680496362836634 0.6263483419098528 0.07879622746076331 7.948963642120361 -2.1293925064666475 0.09713796885525804 -0.6073439253787174 0.08580652073512188 -0.47320064902305603 0.4851396977901459 0.1013656035065651 0.2693230211734772 -0.5101777911186218 -0.1376296728849411 -0.3625031113624573 0.5216051340103149 0.26017510890960693 -0.16533617675304413 113 113 112 1 9.321734428405762 308.1467590332031 0.0 0.0 31 False 166.40725708007812 1.7058291250889444 0.01436561417148263 -0.28758397698402405 13 9 0.05965731665492058 0 16 False 123 39272421.5974315 20012.38380469582 1962.406005859375 6.703146457672119 14 26820775.998587064 48770.6895278901 549.9363403320312 6.780210018157959 13 18822132.092545483 57882.206962241864 325.179931640625 6.575247764587402 1.1622127294540405 0 0.20496225357055664 0.07706356048583984 0.1278986930847168 "" "" 0 "" "" "" NOT_AVAILABLE 206.3058059967646 -2.069510369870711 98.37627720795518 -18.264650079086394 100001 8515.0 8277.3330078125 8597.0 0.5730000138282776 0.3370000123977661 0.7990999817848206 0.29499998688697815 0.1818999946117401 0.39309999346733093 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335693444047232
HD046202 2.5519325406036956e-05 1635721458409799680 "Gaia DR2 3131336896034833536" 3131336896034833536 169814771 2015.5 98.04361960166344 0.11800393068891869 4.966600306268316 0.10539680449357071 0.7407022841609033 0.14534861003042168 5.096039772033691 -1.5945432250258365 0.21493205377261107 -1.0581536924824764 0.21666127846011293 -0.38243013620376587 0.5610424280166626 0.3386031985282898 0.11551462858915329 -0.4347594976425171 -0.20866568386554718 0.10425757616758347 0.39824092388153076 0.21685118973255157 -0.3398773670196533 131 131 129 2 26.973480224609375 1215.3897705078125 0.3327456214784016 22.526297621291103 31 False 6.902108669281006 1.7230529423177932 0.025731549363984228 -0.24067845940589905 15 9 0.12875676155090332 0 15 False 126 10395507.287406582 5464.340341424128 1902.4267578125 8.146251678466797 14 6986538.563642162 19130.93018246871 365.1959533691406 8.24073314666748 14 5152505.902858864 10086.625991728855 510.82550048828125 7.981873512268066 1.1677203178405762 0 0.25885963439941406 0.0944814682006836 0.16437816619873047 "" "" 0 "" "" "" NOT_AVAILABLE 206.31335765832952 -2.0034938694046844 98.440054059351 -18.237326210405193 100001 8356.0 8156.0 8628.0 0.6134999990463257 0.21400000154972076 1.013100028038025 0.3212999999523163 0.10700000077486038 0.542900025844574 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336896034833536
HD047129 1.6731468955139308e-05 1635721458409799680 "Gaia DR2 3131898712119719936" 3131898712119719936 1040214146 2015.5 99.35016629056697 0.058224839467747584 6.1353856523173365 0.07193804581879429 0.6582936748064269 0.09400226565565652 7.002955436706543 -1.7229430708095974 0.11933674300106625 0.78076771709436 0.11877945471654605 -0.0921509861946106 0.06406550109386444 -0.10008865594863892 0.12927144765853882 -0.6518532037734985 -0.19143809378147125 -0.3769108057022095 0.4206085503101349 0.37366199493408203 -0.09016093611717224 169 169 159 10 19.80190086364746 826.4322509765625 0.21405395044685002 15.068969518245256 31 True 19.203800201416016 1.7335562485418876 0.016580443975532797 -0.041502200067043304 19 10 0.07164255529642105 0 23 True 186 75282226.6432657 93717.23909100611 803.2911376953125 5.996634483337402 19 53356376.67230339 491583.3882784919 108.53982543945312 6.033422470092773 20 34199606.3987297 256464.36035620136 133.35032653808594 5.9268670082092285 1.163036584854126 0 0.10655546188354492 0.036787986755371094 0.06976747512817383 "" "" 0 "" "" "" NOT_AVAILABLE 205.87395915491948 -0.3111253510438673 99.72435397292993 -16.988820643460492 100001 9276.75 9002.25 9511.5 0.4392000138759613 0.2590000033378601 0.6100999712944031 0.2280000001192093 0.13099999725818634 0.30709999799728394 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131898712119719936
HD047240 1.1560017120425962e-05 1635721458409799680 "Gaia DR2 3130914614850480512" 3130914614850480512 1554839988 2015.5 99.4695950640198 0.06151879657698218 4.956668982695822 0.05602208937768736 0.46860959667714025 0.07251120031051456 6.462582111358643 -0.7884754659943831 0.09916632673096766 0.06397400282305463 0.08609011360233151 -0.4213889241218567 0.4872714877128601 -0.17805977165699005 0.26164010167121887 -0.5311196446418762 0.013562556356191635 -0.4188176393508911 0.2838495373725891 0.1773855984210968 -0.10185131430625916 152 152 144 8 12.645106315612793 472.8911437988281 0.12990616483085948 5.030405134102524 31 False 46.35295486450195 1.7364810975037606 0.01416991712698791 -0.17923356592655182 17 10 0.05846802517771721 0 17 False 149 69579169.08968846 60257.37294767257 1154.69970703125 6.082167625427246 14 46612936.52313682 218729.98310527616 213.10720825195312 6.180121898651123 15 33864721.44713015 156136.28429738313 216.89207458496094 5.937551021575928 1.1566343307495117 0 0.2425708770751953 0.09795427322387695 0.14461660385131836 "" "" 0 "" "" "" NOT_AVAILABLE 206.97576378990905 -0.7466001561146766 99.93310375496357 -18.15668191597341 100001 8238.25 8121.0 8418.75 0.34299999475479126 0.08389999717473984 0.6431999802589417 0.17499999701976776 0.05559999868273735 0.3619999885559082 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3130914614850480512
HD047417 1.739909649634584e-05 1635721458409799680 "Gaia DR2 3133506369917164160" 3133506369917164160 1217183676 2015.5 99.69968194814541 0.05582919775772202 6.901885991157865 0.05453878727598452 0.6403473982638831 0.06895406835182916 9.286579132080078 -2.1474815612948235 0.10531324819919004 0.30367644649011566 0.08930522964548172 0.15250082314014435 -0.20432163774967194 -0.06459244340658188 0.1198122426867485 -0.4483483135700226 0.0902981162071228 -0.3371962606906891 0.2695695459842682 0.266740620136261 -0.07097018510103226 122 122 120 2 11.074402809143066 376.509033203125 0.08238772170018413 1.5417470437223515 31 True 69.57137298583984 1.7868225531963902 0.015238774485300156 -0.026712041348218918 14 9 0.06009048596024513 0 18 False 130 33408120.828987516 18736.06846359722 1783.09130859375 6.878735542297363 13 24064231.94830214 78161.89554071786 307.87677001953125 6.897958278656006 12 14336923.498513289 32303.032901115905 443.825927734375 6.870779991149902 1.1494556665420532 0 0.027178287506103516 0.019222736358642578 0.007955551147460938 "" "" 0 "" "" "" NOT_AVAILABLE 205.35228898056593 0.3491555884671527 100.03091342214626 -16.200280131442703 100001 9280.0 9169.0 9431.75 0.32850000262260437 0.1898999959230423 0.5400999784469604 0.17430000007152557 0.09529999643564224 0.30309998989105225 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3133506369917164160
HD062542 5.177410639723724e-05 1635721458409799680 "Gaia DR2 5535791048699118080" 5535791048699118080 509258759 2015.5 115.65500978939825 0.023480151579531428 -42.22993031858711 0.035023883767660496 2.564328100054297 0.030106994656123282 85.173828125 -8.928871709483047 0.05082820988465288 5.227548207953163 0.06553678797643957 0.02817756123840809 -0.10391081869602203 -0.1186213418841362 -0.009338301606476307 0.09685178846120834 0.018840214237570763 -0.5478212833404541 0.26852405071258545 0.03746877610683441 0.05607185512781143 231 231 227 4 10.1075439453125 509.1872253417969 0.0 0.0 31 True 81.68301391601562 1.711201346497482 0.008139422087358236 0.03928907960653305 26 15 0.04920171573758125 0 31 False 264 12946417.444306595 10048.02354254981 1288.4541015625 7.907991886138916 31 8575362.327442314 20862.92617767377 411.0335388183594 8.018257141113281 31 6441235.963332607 17104.95852446972 376.5712585449219 7.739497184753418 1.1599037647247314 0 0.2787599563598633 0.11026525497436523 0.16849470138549805 "" "" 0 "" "" "" NOT_AVAILABLE 255.91525018623 -9.23713346724134 132.89621627343087 -61.90231189122363 100001 8023.25 7910.36669921875 8190.25 0.9890000224113464 0.7020000219345093 1.162600040435791 0.5202000141143799 0.36570000648498535 0.5997999906539917 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5535791048699118080
HD073882 3.4024033620090786e-05 1635721458409799680 "Gaia DR2 5528383187882877312" 5528383187882877312 829000409 2015.5 129.78969629434783 0.4069240785548362 -40.41922549510057 0.37129230168805594 2.8855991687776212 0.4506676976791691 6.402942180633545 -11.811376252333257 0.9455856591926605 -1.7664462769267006 0.743470985777848 0.1714380830526352 0.19920629262924194 -0.07747282832860947 0.009118111804127693 0.196531742811203 0.039448074996471405 -0.29357507824897766 0.148049458861351 0.02931160107254982 0.15247435867786407 263 263 257 6 208.2281951904297 93378.1796875 2.507562800921444 1758.81211796401 31 False 0.14472289383411407 1.4237810340154906 0.12084579664337368 -0.0905892625451088 30 15 0.47131821513175964 0 32 False 266 24472291.787845157 158342.88931583415 154.55252075195312 7.216679096221924 26 16362064.446337808 43206.997928109486 378.6901550292969 7.316792964935303 27 17980977.882948875 86762.32978071946 207.2440643310547 6.624886512756348 1.403343915939331 0 0.6919064521789551 0.1001138687133789 0.5917925834655762 137.6779840147983 8.228713899053286 13 6250.0 4.5 0.0 NOT_AVAILABLE 260.1815869082068 0.6431319435867212 150.21944578036437 -55.85007193509616 102001 5952.0 5595.0 7291.5 "" "" "" "" "" "" 200111 10.086233139038086 6.720801830291748 11.41444206237793 115.02822875976562 94.95513153076172 135.10133361816406 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5528383187882877312
HD091651 3.748355090180896e-05 1635721458409799680 "Gaia DR2 5254407262783529472" 5254407262783529472 870857493 2015.5 158.37619004114688 0.035008566673741685 -60.127781117062916 0.03959424003080032 0.5166716016724016 0.04551243990490425 11.352315902709961 -6.735742896436925 0.07576874947608218 1.705053876791288 0.07455937719738162 0.10641790926456451 -0.20515099167823792 -0.06826099008321762 0.13716132938861847 0.3844027519226074 0.23292995989322662 0.03401340916752815 0.23640963435173035 0.01949857361614704 0.3101988136768341 234 234 225 9 17.304738998413086 817.6212768554688 0.1296633490444445 5.58287358231188 31 False 40.50657272338867 1.8089100843498025 0.00986795654080983 -0.010227618739008904 27 17 0.05358027294278145 0 35 True 273 5631512.615532781 2924.734336728483 1925.4783935546875 8.811802864074707 32 4080377.9672424532 6239.012993137446 654.0101928710938 8.824637413024902 30 2470180.175328909 4794.989191993458 515.1586303710938 8.780097961425781 1.1631969213485718 0 0.044539451599121094 0.012834548950195312 0.03170490264892578 "" "" 0 "" "" "" NOT_AVAILABLE 286.5453953794163 -1.7199391830454802 200.86995633247136 -60.295566553014204 100001 9513.5 8845.75 9787.6669921875 0.32100000977516174 0.05700000002980232 0.4876999855041504 0.16099999845027924 0.02160000056028366 0.25609999895095825 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5254407262783529472
HD093222 3.646240730183136e-05 1635721458409799680 "Gaia DR2 5254222888417319424" 5254222888417319424 298634719 2015.5 161.1509773115495 0.02660728760436527 -60.09135027677153 0.03155786974529045 0.33993282767685407 0.03558274665787897 9.553304672241211 -6.467535810103459 0.056176528408881224 1.6693815793470956 0.0553347221263886 0.0006797084934078157 -0.08606632798910141 -0.19741162657737732 0.0811930000782013 0.37695667147636414 0.17254327237606049 -0.11323914676904678 0.21814855933189392 0.10304640233516693 0.016760678961873055 266 266 264 2 11.972029685974121 636.98583984375 0.0 0.0 31 False 111.78286743164062 1.7411515714554195 0.007459915654737419 -0.005580047611147165 30 18 0.03833458200097084 0 35 True 286 11806985.55232157 6074.058824595353 1943.837890625 8.008018493652344 31 8060791.638877179 12185.379168779395 661.513427734375 8.085443496704102 29 5738351.6958803 14530.755603093392 394.9107666015625 7.864952087402344 1.1687270402908325 1 0.2204914093017578 0.07742500305175781 0.14306640625 "" "" 0 "" "" "" NOT_AVAILABLE 287.7363774437355 -1.0159804185125891 202.65987385001475 -59.246105517902585 100002 8606.0 8378.5 8914.5 0.5479999780654907 0.2460000067949295 0.7706000208854675 0.2637999951839447 0.12290000170469284 0.3880999982357025 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5254222888417319424
HD093250 4.0506714133333626e-05 1635721458409799680 "Gaia DR2 5350383460949215232" 5350383460949215232 244567891 2015.5 161.1875541674418 0.023836451339210064 -59.56517594321701 0.02693640682859367 0.3630701525490429 0.029963520927883097 12.117072105407715 -6.8727684233550725 0.050389997008777505 3.096794533025874 0.05083394422532021 -0.06693101674318314 -0.07473336160182953 -0.23101721704006195 0.13330963253974915 0.17871475219726562 0.18378828465938568 -0.14265042543411255 0.21981871128082275 0.08258780092000961 -0.03470069169998169 271 271 268 3 13.07019329071045 689.8015747070312 0.0 0.0 31 False 105.59310150146484 1.7015215826139676 0.007053729497887067 -0.01690247654914856 31 18 0.0371306873857975 0 38 False 296 23483391.943374358 7549.06972340045 3110.766357421875 7.261463642120361 31 15196590.63972179 21205.395803089585 716.637939453125 7.397022724151611 31 12333863.730965555 23369.47059002785 527.7767944335938 7.034172058105469 1.1723371744155884 0 0.3628506660461426 0.13555908203125 0.22729158401489258 "" "" 0 "" "" "" NOT_AVAILABLE 287.50657749220267 -0.5422722817700683 201.93476941945914 -58.87432438331491 100001 7954.0 7701.4326171875 8139.0 0.8413000106811523 0.5008999705314636 1.2244999408721924 0.43070000410079956 0.26899999380111694 0.6230999827384949 200111 44.909725189208984 42.891326904296875 47.90364074707031 7273.0712890625 6310.55029296875 8235.591796875 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5350383460949215232
HD093827 3.389543433804957e-05 1635721458409799680 "Gaia DR2 5242172756378861952" 5242172756378861952 1533477501 2015.5 162.13041835826922 0.031127535383682726 -60.93619985991974 0.030327861701308797 0.24794426925511587 0.03598555058537586 6.890106201171875 -5.755521116081981 0.05973196161650199 1.894013165556325 0.053925651818985905 -0.14799988269805908 -0.14189565181732178 -0.4078841805458069 0.1620195060968399 0.278237909078598 0.2395125776529312 -0.1820150911808014 0.23005060851573944 0.1456669718027115 -0.09223365038633347 247 247 240 7 16.147470474243164 786.1752319335938 0.08413656313156652 2.493574188386136 31 False 79.45309448242188 1.7339945473644027 0.009028332313154672 0.08183388411998749 28 19 0.04264980927109718 0 33 False 277 3683643.259599367 1898.5249740596726 1940.265869140625 9.272671699523926 30 2577998.728518452 4133.356986245991 623.705810546875 9.32318115234375 30 1727700.9737371358 5092.981326434709 339.23175048828125 9.168248176574707 1.1688698530197144 0 0.15493297576904297 0.05050945281982422 0.10442352294921875 "" "" 0 "" "" "" NOT_AVAILABLE 288.55409093678435 -1.5430677603734841 204.5227588566779 -59.456777358176716 100001 9023.0 8630.0 9316.0 0.7009999752044678 0.4708999991416931 0.8568000197410583 0.3529999852180481 0.2296999990940094 0.4343999922275543 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5242172756378861952
HD096675 0.00010263525050203767 1635721458409799680 "Gaia DR2 5225391185233150720" 5225391185233150720 1533453939 2015.5 166.49047490608615 0.07417604189289968 -76.13024334726447 0.06803408023863333 6.149848759149476 0.07353812956776631 83.6280288696289 -22.37801135312681 0.1452139502513645 0.4758574441001691 0.125079384835909 -0.09139053523540497 -0.21936902403831482 -0.4197617769241333 0.10659337788820267 -0.0517779216170311 0.1626889705657959 -0.3887624442577362 0.081381656229496 0.21310511231422424 -0.1610976904630661 199 199 193 6 36.65476608276367 2167.337646484375 0.3208110519294019 34.74967366882768 31 True 7.756310939788818 1.7417450548341518 0.02010130108304241 -0.17613501846790314 23 17 0.08654292672872543 0 27 False 221 17021233.86363413 6595.104259442467 2580.88916015625 7.6108880043029785 24 11127215.643590622 18910.228256727813 588.4231567382812 7.735422134399414 22 8639638.179691603 16543.282205706182 522.2445068359375 7.420680999755859 1.161305546760559 0 0.3147411346435547 0.12453413009643555 0.19020700454711914 "" "" 0 "" "" "" NOT_AVAILABLE 296.61620266275577 -14.5688180149771 235.1549820070316 -65.92418176655467 100001 7847.0 7684.66650390625 7890.5 0.6653000116348267 0.33239999413490295 0.8762999773025513 0.3334999978542328 0.13940000534057617 0.4350999891757965 200111 2.307298421859741 2.281928300857544 2.405808210372925 18.185148239135742 17.910612106323242 18.459684371948242 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5225391185233150720
HD096715 5.095575727996253e-05 1635721458409799680 "Gaia DR2 5337740589078804736" 5337740589078804736 1382479326 2015.5 166.8866594335535 0.027191163594893063 -59.96351042250068 0.026539654398817066 0.27766953883502277 0.03210015677774601 8.65009880065918 -9.02085184341546 0.052057833807294694 4.272630617654564 0.05484971795368119 -0.010259615257382393 -0.22398194670677185 -0.3515106439590454 0.05280505120754242 0.20121164619922638 0.07814554870128632 -0.22857937216758728 0.18816569447517395 -0.05367837846279144 0.09840109199285507 303 303 291 12 13.669379234313965 752.0425415039062 0.0 0.0 31 False 132.54403686523438 1.7252181746729143 0.007069986155142774 -0.06146346032619476 34 18 0.038984693586826324 0 38 True 318 10084447.491656322 3684.022508572248 2737.346923828125 8.179235458374023 33 6906591.2640228765 6741.931419535212 1024.4232177734375 8.253229141235352 31 4879587.410110802 5025.431962089547 970.9786987304688 8.040962219238281 1.168748140335083 0 0.2122669219970703 0.07399368286132812 0.1382732391357422 "" "" 0 "" "" "" NOT_AVAILABLE 290.26884381182555 0.32907674045427515 206.22707420988007 -57.08141929186497 100001 8730.3330078125 8522.0 9009.0 0.6039999723434448 0.11169999837875366 1.029099941253662 0.28700000047683716 0.06520000100135803 0.5189999938011169 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5337740589078804736
HD099872 0.00012241776061223578 1635721458409799680 "Gaia DR2 5227739398477553280" 5227739398477553280 918328418 2015.5 172.07637162300887 1.3811248592676064 -72.47402956983439 1.6242263513498996 "" "" "" "" "" "" "" -0.017545435577630997 "" "" "" "" "" "" "" "" "" 235 235 230 5 1149.2900390625 11506048.0 19.51065559868694 168623.47580583676 3 False 0.002145480364561081 "" "" -0.18335002660751343 31 18 2.645029306411743 0 36 False 283 73697395.26843818 31722.072129788736 2323.221435546875 6.019735336303711 29 49407268.89866718 92539.3789102844 533.9053344726562 6.116910934448242 31 36009347.53202186 75932.40955235054 474.2289733886719 5.870882034301758 1.1590181589126587 0 0.24602890014648438 0.09717559814453125 0.14885330200195312 "" "" 0 "" "" "" NOT_AVAILABLE 296.6907070528355 -10.6172487305327 228.8434803306103 -63.050449222853416 130001 8262.5 8116.0 8448.0 "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5227739398477553280
